unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,intersection_street_1,intersection_street_2
48330785,2020-12-05T15:20:00.000,2020-12-13T10:50:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11433,,,,,INTERSECTION,Jamaica,Closed,NYC DEP investigated and determined that the catch basin connection required flushing to alleviate the condition which was completed at the time of the inspection.,2020-12-13T10:50:00.000,Unspecified QUEENS,,QUEENS,1041814,193700,PHONE,Unspecified,QUEENS,40.698151303884416,-73.79240375872772,"{'latitude': '40.698151303884416', 'longitude': '-73.79240375872772', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",107 AVENUE,GUY R BREWER BOULEVARD
48331470,2020-12-05T15:16:00.000,2020-12-06T10:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11367,,,,,INTERSECTION,Flushing,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020-12-06T10:30:00.000,Unspecified QUEENS,,QUEENS,1034867,202593,PHONE,Unspecified,QUEENS,40.7226028867955,-73.81739017456523,"{'latitude': '40.7226028867955', 'longitude': '-73.81739017456523', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",76 ROAD,147 STREET
48332423,2020-12-05T15:07:00.000,2020-12-06T12:15:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10306,128 CORONA AVENUE,CORONA AVENUE,HART LOOP,CROFT CT,ADDRESS,STATEN ISLAND,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020-12-06T12:15:00.000,03 STATEN ISLAND,5044780076,STATEN ISLAND,945620,144404,PHONE,Unspecified,STATEN ISLAND,40.56294730604415,-74.13903148684838,"{'latitude': '40.56294730604415', 'longitude': '-74.13903148684838', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48333127,2020-12-05T14:55:00.000,2020-12-06T09:15:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11208,,,,,INTERSECTION,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2020-12-06T09:15:00.000,Unspecified BROOKLYN,,BROOKLYN,1020890,185104,ONLINE,Unspecified,BROOKLYN,40.67466864906523,-73.86790973772274,"{'latitude': '40.67466864906523', 'longitude': '-73.86790973772274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BELMONT AVENUE,AUTUMN AVENUE
48330783,2020-12-05T14:28:00.000,2020-12-05T14:28:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10466,,,,,INTERSECTION,BRONX,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-12-05T14:28:00.000,Unspecified BRONX,,BRONX,1030924,262358,ONLINE,Unspecified,BRONX,40.88666269410797,-73.83119972489402,"{'latitude': '40.88666269410797', 'longitude': '-73.83119972489402', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DYRE AVENUE,CONNER STREET
48331604,2020-12-05T13:09:00.000,2020-12-05T13:34:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10306,15 MAPLETON AVENUE,MAPLETON AVENUE,GRIMSBY ST,FREEBORN ST,ADDRESS,STATEN ISLAND,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-12-05T13:34:00.000,02 STATEN ISLAND,5037960003,STATEN ISLAND,958451,148635,ONLINE,Unspecified,STATEN ISLAND,40.57460718554578,-74.09286820181705,"{'latitude': '40.57460718554578', 'longitude': '-74.09286820181705', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48330626,2020-12-05T13:03:00.000,2020-12-05T13:35:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10306,53 MAPLETON AVENUE,MAPLETON AVENUE,OLYMPIA BLVD,COLONY AVE,ADDRESS,STATEN ISLAND,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-12-05T13:35:00.000,02 STATEN ISLAND,5038050004,STATEN ISLAND,958855,148347,PHONE,Unspecified,STATEN ISLAND,40.573817848836484,-74.09141284939518,"{'latitude': '40.573817848836484', 'longitude': '-74.09141284939518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48334375,2020-12-05T12:57:00.000,2020-12-06T14:07:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10305,164 BEVERLY ROAD,BEVERLY ROAD,STEUBEN ST,ALLENDALE RD,ADDRESS,STATEN ISLAND,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-12-06T14:07:00.000,02 STATEN ISLAND,5032280087,STATEN ISLAND,962464,158103,PHONE,Unspecified,STATEN ISLAND,40.6006057168579,-74.07845320955025,"{'latitude': '40.6006057168579', 'longitude': '-74.07845320955025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48331469,2020-12-05T12:26:00.000,2020-12-05T14:55:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11427,220-07 HILLSIDE AVENUE,HILLSIDE AVENUE,BRADDOCK AVE,MANOR RD,ADDRESS,Queens Village,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020-12-05T14:55:00.000,13 QUEENS,4079140055,QUEENS,1055247,205482,PHONE,Unspecified,QUEENS,40.73039236788892,-73.74383558156025,"{'latitude': '40.73039236788892', 'longitude': '-73.74383558156025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48335129,2020-12-05T11:57:00.000,2020-12-05T12:05:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11432,82-73 167 STREET,167 STREET,82 RD,GRAND CENTRAL PARKWAY SR N,ADDRESS,Jamaica,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-12-05T12:05:00.000,08 QUEENS,4070470021,QUEENS,1039870,200897,ONLINE,Unspecified,QUEENS,40.71791774649205,-73.79935503792535,"{'latitude': '40.71791774649205', 'longitude': '-73.79935503792535', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48336080,2020-12-05T11:45:00.000,2020-12-05T12:40:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11432,82-73 167 STREET,167 STREET,82 RD,GRAND CENTRAL PARKWAY SR N,ADDRESS,Jamaica,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020-12-05T12:40:00.000,08 QUEENS,4070470021,QUEENS,1039870,200897,ONLINE,Unspecified,QUEENS,40.71791774649205,-73.79935503792535,"{'latitude': '40.71791774649205', 'longitude': '-73.79935503792535', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48331700,2020-12-05T11:42:00.000,2020-12-05T14:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11414,78-02 149 AVENUE,149 AVENUE,LORING AVE,79 ST,ADDRESS,Howard Beach,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020-12-05T14:30:00.000,10 QUEENS,4114100072,QUEENS,1023991,182901,ONLINE,Unspecified,QUEENS,40.66860853774504,-73.85674338104985,"{'latitude': '40.66860853774504', 'longitude': '-73.85674338104985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48336289,2020-12-05T09:54:00.000,2020-12-09T20:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10306,,,,,INTERSECTION,STATEN ISLAND,Closed,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2020-12-09T20:30:00.000,Unspecified STATEN ISLAND,,STATEN ISLAND,957795,148848,PHONE,Unspecified,STATEN ISLAND,40.575189895215715,-74.09523042506636,"{'latitude': '40.575189895215715', 'longitude': '-74.09523042506636', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BEDFORD AVENUE,KISWICK STREET
48335911,2020-12-05T09:03:00.000,2020-12-05T11:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11421,,,,,INTERSECTION,Woodhaven,Closed,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2020-12-05T11:30:00.000,Unspecified QUEENS,,QUEENS,1025862,193645,PHONE,Unspecified,QUEENS,40.698089729103806,-73.84993254546626,"{'latitude': '40.698089729103806', 'longitude': '-73.84993254546626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARK LANE SOUTH,96 STREET
48335633,2020-12-05T08:39:00.000,2020-12-05T10:00:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11229,30 ABBEY COURT,ABBEY COURT,PLUMB BEACH CHANNEL SHORELIN,LOIS AVE,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2020-12-05T10:00:00.000,15 BROOKLYN,3088451962,BROOKLYN,1006540,153287,PHONE,Unspecified,BROOKLYN,40.587385517268544,-73.91974773389968,"{'latitude': '40.587385517268544', 'longitude': '-73.91974773389968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48330877,2020-12-05T08:18:00.000,2020-12-05T14:20:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10309,88 AMBASSADOR LANE,AMBASSADOR LANE,BEND,BEND,ADDRESS,STATEN ISLAND,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020-12-05T14:20:00.000,03 STATEN ISLAND,5073550080,STATEN ISLAND,923120,132096,PHONE,Unspecified,STATEN ISLAND,40.529037716645476,-74.21989874139602,"{'latitude': '40.529037716645476', 'longitude': '-74.21989874139602', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48333166,2020-12-05T08:15:00.000,2020-12-05T10:05:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11379,63-23 75 STREET,75 STREET,JUNIPER BLVD S,PENELOPE AVE,ADDRESS,Middle Village,Closed,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-12-05T10:05:00.000,05 QUEENS,4029840068,QUEENS,1017136,200913,PHONE,Unspecified,QUEENS,40.718075380768,-73.88136601804953,"{'latitude': '40.718075380768', 'longitude': '-73.88136601804953', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48336545,2020-12-05T08:08:00.000,2020-12-05T11:52:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10305,169 BEVERLY ROAD,BEVERLY ROAD,STEUBEN ST,ALLENDALE RD,ADDRESS,STATEN ISLAND,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-12-05T11:52:00.000,02 STATEN ISLAND,5032280060,STATEN ISLAND,962433,158111,PHONE,Unspecified,STATEN ISLAND,40.600627598965985,-74.07856486892335,"{'latitude': '40.600627598965985', 'longitude': '-74.07856486892335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48334044,2020-12-05T07:44:00.000,2020-12-05T13:20:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10305,154 BEVERLY ROAD,BEVERLY ROAD,STEUBEN ST,ALLENDALE RD,ADDRESS,STATEN ISLAND,Closed,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2020-12-05T13:20:00.000,02 STATEN ISLAND,5032280092,STATEN ISLAND,962542,158097,PHONE,Unspecified,STATEN ISLAND,40.60058943948339,-74.07817230588905,"{'latitude': '40.60058943948339', 'longitude': '-74.07817230588905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48322024,2020-12-04T02:48:00.000,2020-12-05T11:05:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11214,204 BAY   43 STREET,BAY   43 STREET,BATH AVE,HARWAY AVE,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-12-05T11:05:00.000,13 BROOKLYN,3068970068,BROOKLYN,987257,154749,ONLINE,Unspecified,BROOKLYN,40.59142593083977,-73.98917303130416,"{'latitude': '40.59142593083977', 'longitude': '-73.98917303130416', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48319827,2020-12-03T20:39:00.000,2020-12-08T13:54:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10309,,,,,INTERSECTION,STATEN ISLAND,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-12-08T13:54:00.000,Unspecified STATEN ISLAND,,STATEN ISLAND,924920,140137,PHONE,Unspecified,STATEN ISLAND,40.55112090432093,-74.21349424875409,"{'latitude': '40.55112090432093', 'longitude': '-74.21349424875409', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AZALEA COURT,GRAFE STREET
48314827,2020-12-03T17:18:00.000,2020-12-03T17:18:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10310,471 BARD AVENUE,BARD AVENUE,DE KAY ST,DELAFIELD AVE,ADDRESS,STATEN ISLAND,Closed,,2020-12-03T10:15:00.000,01 STATEN ISLAND,5001340001,STATEN ISLAND,954820,169656,ONLINE,Unspecified,STATEN ISLAND,40.632294197323226,-74.10603022783124,"{'latitude': '40.632294197323226', 'longitude': '-74.10603022783124', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48314993,2020-12-03T14:47:00.000,2020-12-04T10:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11232,,,,,INTERSECTION,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2020-12-04T10:30:00.000,Unspecified BROOKLYN,,BROOKLYN,983607,179540,PHONE,Unspecified,BROOKLYN,40.659472509030586,-74.0023175398083,"{'latitude': '40.659472509030586', 'longitude': '-74.0023175398083', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3 AVENUE,29 STREET
48315004,2020-12-03T11:59:00.000,2020-12-04T10:45:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11694,239 BEACH  149 STREET,BEACH  149 STREET,ROCKAWAY BEACH BLVD,NEPONSIT AVE,ADDRESS,Rockaway Park,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020-12-04T10:45:00.000,14 QUEENS,4163140001,QUEENS,1021913,146937,PHONE,Unspecified,QUEENS,40.56990405111804,-73.8644346849917,"{'latitude': '40.56990405111804', 'longitude': '-73.8644346849917', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48312660,2020-12-03T07:15:00.000,2020-12-03T07:16:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11205,720 MYRTLE AVENUE,MYRTLE AVENUE,SPENCER ST,WALWORTH ST,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-12-03T07:16:00.000,03 BROOKLYN,3017510025,BROOKLYN,996863,192399,PHONE,Unspecified,BROOKLYN,40.69475859473058,-73.95451539472668,"{'latitude': '40.69475859473058', 'longitude': '-73.95451539472668', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48301744,2020-12-02T17:26:00.000,2020-12-03T08:27:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10032,881 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,W 154 ST,W 155 ST,ADDRESS,NEW YORK,Closed,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-12-03T08:27:00.000,09 MANHATTAN,1020680062,MANHATTAN,1000398,241752,ONLINE,Unspecified,MANHATTAN,40.83021407551974,-73.94164903761148,"{'latitude': '40.83021407551974', 'longitude': '-73.94164903761148', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48309101,2020-12-02T14:50:00.000,2020-12-03T12:05:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11234,599 EAST   59 STREET,EAST   59 STREET,FOSTER AVE,FARRAGUT RD,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-12-03T12:05:00.000,18 BROOKLYN,3079550088,BROOKLYN,1006356,172117,PHONE,Unspecified,BROOKLYN,40.63907042121324,-73.92034855636297,"{'latitude': '40.63907042121324', 'longitude': '-73.92034855636297', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48304146,2020-12-02T12:13:00.000,2020-12-03T20:20:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11411,116-22 227 STREET,227 STREET,116 AVE,LINDEN BLVD,ADDRESS,Cambria Heights,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020-12-03T20:20:00.000,13 QUEENS,4113270047,QUEENS,1058154,192335,PHONE,Unspecified,QUEENS,40.69428333955087,-73.73349121209357,"{'latitude': '40.69428333955087', 'longitude': '-73.73349121209357', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48305482,2020-12-02T10:59:00.000,2020-12-03T19:35:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11434,,,,,INTERSECTION,Jamaica,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020-12-03T19:35:00.000,Unspecified QUEENS,,QUEENS,1045280,185698,PHONE,Unspecified,QUEENS,40.67616449310093,-73.77997666646225,"{'latitude': '40.67616449310093', 'longitude': '-73.77997666646225', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",129 AVENUE,161 STREET
48308062,2020-12-02T10:01:00.000,2020-12-02T17:00:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10306,2409 HYLAN BOULEVARD,HYLAN BOULEVARD,LOCUST AVE,BURBANK AVE,ADDRESS,STATEN ISLAND,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020-12-02T17:00:00.000,02 STATEN ISLAND,5036460001,STATEN ISLAND,954256,147787,PHONE,Unspecified,STATEN ISLAND,40.57226639355149,-74.10796509224784,"{'latitude': '40.57226639355149', 'longitude': '-74.10796509224784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48310565,2020-12-02T07:37:00.000,2020-12-03T18:55:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11417,106-11 76 STREET,76 STREET,GLENMORE AVE,OLD SOUTH RD,ADDRESS,Ozone Park,Closed,,2020-12-03T18:55:00.000,10 QUEENS,4091260108,QUEENS,1022812,186150,PHONE,Unspecified,QUEENS,40.67753151593579,-73.8609747936293,"{'latitude': '40.67753151593579', 'longitude': '-73.8609747936293', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48307906,2020-12-02T06:03:00.000,2020-12-02T20:00:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10306,131 GRIMSBY STREET,GRIMSBY STREET,HUNTER AVE,MAPLETON AVE,ADDRESS,STATEN ISLAND,Closed,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2020-12-02T20:00:00.000,02 STATEN ISLAND,5037950147,STATEN ISLAND,958363,148793,ONLINE,Unspecified,STATEN ISLAND,40.57504060779978,-74.0931855786481,"{'latitude': '40.57504060779978', 'longitude': '-74.0931855786481', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48295767,2020-12-01T16:14:00.000,2020-12-02T17:45:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10303,50 POND WAY,POND WAY,ARLINGTON PL,BEND,ADDRESS,STATEN ISLAND,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020-12-02T17:45:00.000,01 STATEN ISLAND,5012787501,STATEN ISLAND,937048,170745,PHONE,Unspecified,STATEN ISLAND,40.63520639261369,-74.17006656964772,"{'latitude': '40.63520639261369', 'longitude': '-74.17006656964772', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48293334,2020-12-01T15:21:00.000,2020-12-01T18:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11218,10 OCEAN PARKWAY,OCEAN PARKWAY,BEND,BIKE PATH,ADDRESS,BROOKLYN,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020-12-01T18:30:00.000,07 BROOKLYN,3052870001,BROOKLYN,991706,176593,PHONE,Unspecified,BROOKLYN,40.65138052340503,-73.97312988917385,"{'latitude': '40.65138052340503', 'longitude': '-73.97312988917385', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48299078,2020-12-01T14:15:00.000,2020-12-02T08:50:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11367,68-66 147 STREET,147 STREET,68 DR,69 AVE,ADDRESS,Flushing,Closed,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-12-02T08:50:00.000,08 QUEENS,4065350029,QUEENS,1033497,206071,ONLINE,Unspecified,QUEENS,40.73215686268224,-73.82230722652598,"{'latitude': '40.73215686268224', 'longitude': '-73.82230722652598', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48292814,2020-12-01T13:44:00.000,2020-12-01T22:15:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10310,481 BARD AVENUE,BARD AVENUE,DELAFIELD AVE,CITY BLVD,ADDRESS,STATEN ISLAND,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2020-12-01T22:15:00.000,01 STATEN ISLAND,5001360026,STATEN ISLAND,954848,169478,ONLINE,Unspecified,STATEN ISLAND,40.63180571833942,-74.10592857419692,"{'latitude': '40.63180571833942', 'longitude': '-74.10592857419692', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48295760,2020-12-01T13:31:00.000,2020-12-01T14:40:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10009,279 AVENUE C,AVENUE C,E 16 ST,FDR DRIVE EXIT 7 NB,ADDRESS,NEW YORK,Closed,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-12-01T14:40:00.000,06 MANHATTAN,1009720001,MANHATTAN,991283,205262,PHONE,Unspecified,MANHATTAN,40.730070658454395,-73.97462437688132,"{'latitude': '40.730070658454395', 'longitude': '-73.97462437688132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48301193,2020-12-01T12:51:00.000,2020-12-02T09:45:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11412,191-11 114 ROAD,114 ROAD,FARMERS BLVD,194 ST,ADDRESS,Saint Albans,Closed,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2020-12-02T09:45:00.000,12 QUEENS,4110070048,QUEENS,1050319,193453,PHONE,Unspecified,QUEENS,40.69741393861245,-73.76173427064347,"{'latitude': '40.69741393861245', 'longitude': '-73.76173427064347', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48299258,2020-12-01T12:23:00.000,2020-12-01T13:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10453,1643 MONTGOMERY AVENUE,MONTGOMERY AVENUE,W 175 ST,W 176 ST,ADDRESS,BRONX,Closed,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2020-12-01T13:30:00.000,05 BRONX,2028770322,BRONX,1006352,248503,PHONE,Unspecified,BRONX,40.84873070614814,-73.92011196043768,"{'latitude': '40.84873070614814', 'longitude': '-73.92011196043768', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,
48293652,2020-12-01T12:14:00.000,2020-12-01T12:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10455,,,,,INTERSECTION,BRONX,Closed,"The status of this Service Request is currently not available online. Please call 311 for further assistance. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2020-12-01T12:30:00.000,Unspecified BRONX,,BRONX,1007818,236991,PHONE,Unspecified,BRONX,40.817129803873385,-73.91485352890038,"{'latitude': '40.817129803873385', 'longitude': '-73.91485352890038', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BERGEN AVENUE,EAST 152 STREET
